discountID,code,type
Wyhn2648-nRuqWz,yZjv0716-pbjNLJ,percentage
BYvZ2770-xHmbWX,kjBJ2262-xvgJLt,percentage
kOdU8326-FJeYEC,YpAh1812-TgjkMi,percentage
DlYC9154-kQEjkV,kouy8167-pWQZtp,percentage
ppbT9477-XvsFAG,TIUI8600-rdhuZY,percentage
GGRu3020-vtvVPI,vMLT6301-fHrLre,percentage
DUyl0257-kXWmEd,BLRa7362-XHZDjB,percentage
twvB5882-fBDKsj,CMPU7184-zGbgKj,percentage
yTae3457-KlCRgQ,dXVv9251-PkBvyf,percentage
kdFB5577-EuKlzq,cwnk7722-KQXisR,percentage
YRNz1988-BwCUQd,pJTZ7444-GaFSxA,percentage
bvPV4346-KyRYuN,ixTi2438-huJUUP,percentage
pazt9284-ewdOvy,gNDG0964-sfmFKZ,percentage
fyzz2722-gPIGNn,AHfB6701-qukVIW,percentage
xsRl0514-KbwarA,jtZE2457-gumUde,percentage
acAa9397-JqGrvV,aXhy5397-qUOebB,percentage
daeG9859-ocRAMi,xBXp4799-wmjtff,percentage
oIvG6293-QZzOcH,UXul8114-Adhzkr,percentage
wSNE3197-KXUDJo,dHub5123-oSLgMi,percentage
fADn5169-rTsgDk,oeTN5794-xQxklD,percentage
mZWC2697-kgkFiK,CLFB3007-GhpiAv,percentage
uqZs0634-EpPAnA,oIes3438-Nxunlr,percentage
TZOQ5787-rXmIaW,ATVU8698-DbhkBL,percentage
DTiJ1265-tHzlBG,tOzk4410-crHmLS,percentage
kumq0872-RtxccB,urCA3873-uRROdk,percentage
hjrm0009-qqnXVI,qxPy1002-lKnNwR,percentage
WWJf6131-YeiOqZ,hdTJ7769-STsyRP,percentage
MRHU7079-kZgfSx,vTEZ9302-xEwpel,percentage
zUbI7671-jLTNio,rSDk9671-eAHloy,percentage
nrIj6836-KLwden,DLJX1605-oUZkbM,percentage
QtEx8944-vNhbWJ,EmOT3655-lzlOVh,percentage
nBwr5362-ZHfXJP,cIWy0161-Sqlbfe,percentage
WiSu9642-kzmWvM,YIrB2523-ekkApm,percentage
lVZF9475-GIOxiP,CyLT2121-AMvvoB,percentage
FbBT5446-NjrtCf,DrMv4331-pDWluI,percentage
Psff5461-lyLCym,toZe6618-UmFpzH,percentage
XzaK5702-woTcqr,GqaL5442-PHWUKt,percentage
FXlw3578-ZQKlfs,rLoa6901-jIlFtE,percentage
lcCo1020-aXeLTk,pwwr7711-JLjEgG,percentage
svAq7461-SxNDIX,XkHd6713-kMqmFI,percentage
VaPe9921-UfLfLO,JMNs5830-XLsiNi,percentage
MbnM2005-GJiYbc,HIkH4714-YheSAG,percentage
tjJp0131-BTVRXZ,rKfo6362-qjoZFa,percentage
fdZO7049-djbkZm,jMlH4068-vIDAxz,percentage
pDqN7520-oxZFkm,wUnp1690-bDgBrL,percentage
NXXF1587-DbltKB,YGGl9759-XebNGe,percentage
SylI8979-IpDzBA,nBnN5814-LSbWdV,percentage
lsFZ6764-ksbyiM,kbJm2169-ubVDeh,percentage
IAxV5734-HpCuth,lVtp9411-QRJhjl,percentage
CtcU0411-bfqInG,niNI5160-MGkkQD,percentage
LnxX2351-NmhaxP,Fgmu7744-fanWQF,percentage
IkaD2464-RsczWv,CrYy1566-CmZCaj,percentage
YibV5811-PMoDwn,bCuW6352-dCOHSy,percentage
wurn2726-Qufaar,owKN2861-nDDjnc,percentage
fUDZ4877-nyNORn,GQVU1832-KWstBJ,percentage
pRGd6000-enkqBT,bGvS7917-LanbFJ,percentage
aozt4034-VanFTI,WlQa3973-JEvLzU,percentage
goOo9853-FBAekZ,fgLc6169-yBQKmc,percentage
Vfir6530-BwgtzT,Scys0771-ibPPfy,percentage
CuhA1583-eBoyAP,etdu5613-YJelKy,percentage
cLOw1811-VwgfZC,qCWV9277-fsRzEl,percentage
yhhI3327-RRnADf,gFUh4931-adOUJE,percentage
hrDU1107-zQAIcx,GMKn7224-UMzkVO,percentage
RydQ3691-FZzdtU,dOqp6185-wPGaWD,percentage
AjGD8892-OZceDg,RFKQ5354-fYjeXK,percentage
PPaB4948-MJkIxL,xpIU5436-ehUDXp,percentage
aZnc5182-cPThku,xJkK9889-IgFXuS,percentage
dsPW7485-UJiMQX,nFHl2570-TBiOHq,percentage
BeAL7867-hRvrcx,vQLj5300-QQRitd,percentage
MXBf3571-zywvMF,tKZe9675-hScLpC,percentage
dQbN9169-veDgkc,FqQX1451-AypnIb,percentage
Bwhd3591-reqOzg,JDSY4642-WIZvuU,percentage
oDuS0659-NUYziJ,qWJy8661-RRDkcj,percentage
TTmk7187-VPXVjp,FECb4529-BiKoaI,percentage
rGCu6620-sGDAIS,ANLO7035-qfnuFK,percentage
Xzhs0244-eiylfg,fsgT8508-XPbmGI,percentage
xoyv5991-uDShqW,fojc4119-RrgmKF,percentage
Gqlc8968-qlgvLi,XPvm7037-LjnXwZ,percentage
bUIZ2461-jNcNKB,PupG4786-wnfCMz,percentage
mUWp8501-JkOHFC,GOtl7893-zLRZmo,percentage
IDqy9438-QVAacW,ogCL6385-cJAvZT,percentage
URZK6819-YEJoIH,cpDy6510-BFIQqK,percentage
jKaq8435-zVcjsD,xvrX8364-VbWDFU,percentage
AEpM3128-buQtks,LxVW6748-YCmehD,percentage
ptdk3999-oKbEqY,viBw2318-ZFCtCr,percentage
OFvU5565-icELtl,Pubo9869-YVnGFB,percentage
fxHt8104-fThxls,nhsy4641-DvoWlw,percentage
BSlQ1679-LgjtAG,VvGg0898-hkzzBo,percentage
jmvw5098-SPliyW,zQWh5347-FvuWga,percentage
dLGA2787-ucFczh,lrxA0898-HOSaOH,percentage
IAIf9147-GVSqpz,TUTb7550-SYqnmG,percentage
moqU0330-uMgPZD,deLA0214-GOnTGH,percentage
ZgNb0489-SQOHGL,WgJK6268-OAIVYX,percentage
qiyF2156-IpEGAx,vJrd9859-ONwfWD,percentage
obqf4991-dIgHKZ,Fvxd5581-hCFWgJ,percentage
GEjL4978-MnWQKh,XdPu1780-CafdaP,percentage
iTvZ7331-WonytW,xsMC3077-wMqxxw,percentage
QVpI7794-ZuUeQg,lgKz7052-AcvTau,percentage
Zgyg6726-OJYgfG,XMoz3399-mJireV,percentage
Wlge9814-VqwKkm,hHSw9903-Jkzjcy,percentage
nccM3453-YTkKXi,TgUU7335-GRCZmO,percentage
UCay7841-bOoxJp,bPdB0123-BAfEhr,percentage
VOCi1066-uMcUlx,DMJz1514-cLbAus,percentage
aEZj2268-dXRzIv,rHUy5043-nIReVy,percentage
zfEc0453-EzbBYK,hYTm1486-BuWzSz,percentage
sgWh5417-OuBHtu,mgWJ2978-RUFOQG,percentage
Reur2624-rpZDwn,XNHk4529-eglYMQ,percentage
FmZx0741-FgUasT,NeXU6948-zOEiVl,percentage
TgcR2543-Cacbkn,sLsV4639-xQBAJI,percentage
WGkz1004-HqZkgR,nhGz6100-VRkWQF,percentage
WlcY9690-fjKdap,aNQz1004-bVZJFs,percentage
aKnw9673-jyvqJm,JEDh7071-NNdYfx,percentage
OXPc5952-SQboPC,HvZr1672-RgMAII,percentage
ajud5001-TWdsKY,uDtH7811-VbbmJB,percentage
awAf1581-DZpetV,IaOw8417-ORJvDa,percentage
MTjK4143-WFOCEG,uRGS2918-xyAxcB,percentage
xtJC1628-QbFiSN,xrFt8932-irthuJ,percentage
SlhV6734-vQwusK,uLKK3862-dpfglk,percentage
fYev2601-DxtRCQ,AtUE9266-HnEyUA,percentage
UGug5296-tkHflZ,RbVL5246-nWqynf,percentage
QnVj9400-vpmRir,AjpP4500-wYwdcF,percentage
BlML5051-FyLXZS,PRix9494-uVzKJt,percentage
XcMj6621-avWAMc,ndHx9881-ykTgGE,percentage
EXBp6392-nSmCVX,tMTr8747-OBeuYR,percentage
ggjd2827-OidhOs,RorY2443-rXVRUE,percentage
CaaI8624-gcdlFc,clMY6930-ckFMmh,percentage
aeUi6934-oBJhEC,ziOA8972-BGIrkV,percentage
FIpy1806-JUSgFu,Pizm7748-fntbdo,percentage
AMQq4858-FqgQkt,gdto9550-SagFCi,percentage
GdnA7615-mkdqMm,MRZN2768-IzSipC,percentage
XxdY9534-LdwkjV,yALx2564-PiNsmK,percentage
bSte4165-PktmkT,GrrS1732-NYUwpP,percentage
CtId1670-rbtJAS,oLKt7328-SONhzb,percentage
IxtF2472-TvIbto,lFwB0898-ShZGsh,percentage
MfPa8414-AnnMrf,jnIH7789-wPimTV,percentage
QsWS5713-bnyDgK,xIPZ1959-UDmqWA,percentage
Isog8731-vuddSq,zkJf8214-Xgqzfv,percentage
idaq1110-xeZQCQ,fgcX8546-NWwrIo,percentage
RDTZ5539-eygoFt,UDFE9484-cQcSxe,percentage
OVRh7931-MwaTCC,vNaO2592-KZzbdB,percentage
vDSc1124-TIfzKU,ggei7475-CYsmnw,percentage
qfTw6693-YoWWmD,zevk1865-YSzrHM,percentage
nrrK2773-qMRFod,bItq0058-SNOrVo,percentage
VRCL9664-fOEGtZ,KRqS0674-WOvWxj,percentage
zAGd8115-xbClEp,GlWG0276-AdKdyq,percentage
CeFy6203-RrDkbC,OzBo5217-XEnocx,percentage
tohj2062-cBqRdB,BxLR1780-QvUgUW,percentage
LouU2658-rRoTAq,GPhZ3939-FQILTw,percentage
fZLW8775-Rlowpk,qJPr5380-ydLZZZ,percentage
gxbp6544-vayXPL,aTgC3623-yOqrlS,percentage
DaBb6071-btUsGP,fNJB5615-OSYUnQ,percentage
tQTm1803-CmAXid,BtVh8723-JHePwD,percentage
qmWn0930-yspFiN,xUyB0152-BhMNzq,percentage
QVCZ7210-FlZzQP,cpud5538-gSNzDJ,percentage
vwEg0996-JGpGtO,cSFa3332-FnBvWX,percentage
flYB8481-SVNiPl,cjLJ7145-SfoxcG,percentage
kAmf0772-MIdpwj,rWyz1472-zqmQqk,percentage
IeaG8082-aEibIe,DMBF6217-eTpgYQ,percentage
iZMl6281-lgdnSv,qnTt2069-vhhupg,percentage
Gxmj6452-VtKvLY,dxfY4868-moRfSt,percentage
yWLl6892-kDAbto,VKyn6845-bztKcs,percentage
Azae7916-ImlRVV,gSRu4723-ZqegdA,percentage
jvzF6544-LDLPoE,VlcT4459-AiRmJx,percentage
xMbx8119-EXRafa,LrMv0459-hbBmrT,percentage
gfny3101-QstjNk,OYxm8874-LcAzZq,percentage
oofP0341-PBbmwa,DXtc7266-HHPuGb,percentage
EVSv8647-nMiZRw,XfVt2205-GmpRxx,percentage
XPPZ9924-tCdesl,Xfoa0245-WWwUHr,percentage
Ybsh6362-BoksbC,ojuF1436-CxGaGa,percentage
wIGb9362-LPnFQy,XNHq8397-kiNpMZ,percentage
IsqK9038-xiuExl,XUtu4646-vIaUFg,percentage
nVhZ1967-NNQleF,EgJx5436-xMUcxN,percentage
DnMO7081-KrYzqb,avuh6388-zwBdBB,percentage
Iwgi2501-kEyCOa,gcif9194-ZMQfzT,percentage
bNTq4876-QIrnxF,wpUk2301-OtvdNd,percentage
mAtv6105-DQZxdf,cVHl0669-LraxGe,percentage
xTPJ4210-nYyzdW,ZJnr2720-cHkLAD,percentage
pksp1195-mKeuMH,THkF0263-FbMkNE,percentage
XoEf4852-Eeoeip,qCGN3928-JIHbxX,percentage
dMpk3283-bEiVdo,whvN7056-QcyDWI,percentage
RZOa0137-wZqtvI,zZOr4870-BVRaqW,percentage
ggGE7386-xmryxy,jhrc7215-zZKysh,percentage
YaZW1861-ioggbP,PgZi9042-laBAhb,percentage
BwUW8183-DkiOlN,jHti7193-kiyWTN,percentage
CNbi0379-hppZfM,lMlc5896-DAxqfX,percentage
WEhT7603-pmRVrP,mLzW9464-cIgzkK,percentage
Yxvl8572-piUQJC,hfUl4452-rHrdyg,percentage
UpIx6870-JagXfX,LiSE1536-KtiFjc,percentage
kyFA2022-UwDQRq,igja3943-uqWDFF,percentage
RvFi8200-AKeqnX,Ivuk5135-GUqGrF,percentage
Lqzd9169-NmgvGw,lWax3596-NUWWqE,percentage
nvvw5091-tvemxO,TAgP6052-JctwPj,percentage
luOU8965-HXfKWF,dPHu3150-IvAWhf,percentage
FHdZ2565-Hwnktr,TGom1685-WNodgk,percentage
AnmW6495-qWxhUc,YRsF9671-xGSVKv,percentage
dGZf8571-kSxNiP,vEIj8495-LrLEoj,percentage
zkrv7123-XVwHOq,JKqb2586-TgoTGh,percentage
wxfR8206-nwrTMO,yReI8431-FvNxIv,percentage
ZWjG8349-Emgwwj,fpwP3548-zIAecc,percentage
ZxKf8358-FxBlBY,KZxG9101-qBWRjB,percentage
lXng7188-jzWhhi,SXuJ3342-oEdhqN,percentage
nkGV6049-QDalIT,bIoD7423-vqmwCY,percentage
KFgC1684-hGOCAk,mwue5910-hmkimn,percentage
TBJA6184-sFJgFY,TUxA8529-AcgfHK,percentage
jaLk7052-oANhAa,frUG1750-aZxqmm,percentage
hhER1843-KygTZu,DrJF4473-GzBUly,percentage
SMdM3456-iAXtJm,bLoL6093-pRoCfC,percentage
WwjO0689-EXekBB,rHOi5973-GjwaJf,percentage
pLFU3881-NuzcTg,htqj4252-WijBKL,percentage
oYTm9920-adNGzB,aqUF4611-KRmtmU,percentage
pSNo9337-BAySpp,BPeK7858-hxMiBw,percentage
ylTN7842-zQHWjJ,ctxC1097-DVoJEX,percentage
cRvh7950-KexiWY,BtPU8714-cysUvj,percentage
vHaL9665-jHErpK,GJLa3728-JyObsL,percentage
Rdal5051-BTaFzK,AAbu6294-fMNpXA,percentage
YDno1461-APpdwO,kSby1599-sNsEoO,percentage
qnje3271-TWHyDH,BUMy5456-pCykIx,percentage
GbUu4585-LXIGLf,jrDX2413-bFGgpU,percentage
DqOH4799-VnOTVK,EWsy2828-lpaVNw,percentage
xtPH7272-vJceys,UQhz4380-IOJcMh,percentage
luHs4851-sfYVWc,Qtwv0016-cYzReA,percentage
oUAg6419-hsFmBO,dXXA5435-TeapUl,percentage
XguR6098-QCErGI,wQCL1552-WPHNCt,percentage
OPyq2086-KlzqZR,jpkH2085-jLjgIF,percentage
pBnh7393-qWawcJ,TStn4397-NOlWMd,percentage
IdWg1451-wgJDRV,BmYU2632-aneSAt,percentage
EtyS0480-tbxVlU,mUnI2214-jcwbzA,percentage
VAng4066-LFxizn,KPsk3401-BNxKVC,percentage
zyeZ3490-ptoBeJ,YHzs6769-fpZZPl,percentage
OIqi8162-AXVwZC,YlmG0011-RkdQXV,percentage
nrJL2630-zASkPn,pOJW6163-hBdzAp,percentage
vJsM4562-HEkrbd,zaVH4569-jfspuY,percentage
iSuW5827-NMQLnU,UIVR6292-mzRXDp,percentage
XRWo0781-ZykWmJ,Zdch9864-hexJPM,percentage
aido8302-TdFcND,bZYX5825-cPCAqT,percentage
NiJG3307-CrCbht,cSOZ7062-JCXuMC,percentage
SHpk2628-wUiZdq,vLTz3025-ZQfyGY,percentage
IAoT2205-QMnzVu,HEBj6087-jMNluv,percentage
rDwK9474-yjoUAE,muxR9315-ZEFGRG,percentage
epAk4050-ldJskD,MyrP0498-QKGZAZ,percentage
aTdx1165-FNDPJX,cLcc4801-VbkkSv,percentage
xaiA0229-UIBswe,jXVK8150-NhwCnD,percentage
MybH9503-bWOQhh,XZUb9739-AwXhxB,percentage
NRAt1725-bPlpna,lXEv0743-UVPDwi,percentage
ShVj2332-uPLZpz,OJhj4957-gJwZir,percentage
lAby9915-MpGsoy,IJAa9321-BjiWek,percentage
xdjw0093-IVWZeT,bOiS4266-SKpJLJ,percentage
dswX1690-JlWdRB,bMCN7871-SmBUZE,percentage
LyBE3931-LmkrSd,knlX3692-vLyPtQ,percentage
fkUb6660-DSKMoL,Yrnr5159-ZGhKwD,percentage
kuZy4053-sRmdWl,Ruwu7790-EfpMrF,percentage
hyPW7755-QTWNqO,SCgb9905-fKCPgO,percentage
GOyP0805-EaDGpu,pjAX8738-kYSkSD,percentage
fpxK6575-rVkTLN,VZyf3636-kLlwqB,percentage
JVjC4336-avmcBC,IlYv9517-VSNBPU,percentage
LkSi8451-gyqUmP,bbiy4172-kRyYNf,percentage
oMjh7359-IqeJVC,JZnL7632-eTifLh,percentage
bvTb4058-HfCXsN,UAPr5141-IDDepj,percentage
UJEU6987-QiDzQI,kJUL0544-sRiMZm,percentage
ihqP5334-GyvWCm,GVke0259-ZAnAXQ,percentage
SyZc4396-wjpXxq,leGq5913-wkEcCU,percentage
JdRM3400-JCkNEJ,tdzz9635-InnZHW,percentage
JPmR7259-mofkxm,KFSq4393-mXjYFp,percentage
WIio7398-InhMIx,BXhd1617-Roxxga,percentage
ncbV2929-YYuZpi,FdUS4180-CYcpDz,percentage
LcYS3855-SiPKJt,Kdac0573-JAKPFM,percentage
eclc5836-rldwNn,BbDF4390-pAyZgA,percentage
ChGk9764-MGqooK,WWrq1303-mAOLuA,percentage
eOZh2720-Juahcc,XzbS4606-oqnCWa,percentage
Djsu0033-KXYOQe,UXpQ6477-NHuZke,percentage
OzeV6886-ccgeQb,sBmw1985-qqUWdi,percentage
sUHz5261-SYlPla,gbNi4648-oNdcFb,percentage
SyvH3295-cRqBGI,sKCI1068-xfCEwT,percentage
apMm1280-KyZbQP,ZsYA9995-QMQbip,percentage
QUFW8627-FVemHY,PSlU9753-xdnOmC,percentage
dgSe5630-rrDSRR,HnGI2664-vDGzHn,percentage
lgDq8757-DgUWDc,ERBo4213-AOzhUE,percentage
bNZG5346-xBhjNj,RihN9093-jRPhCm,percentage
ORtP7186-SRYdEc,keyL3636-Kinzaj,percentage
kdPC7550-wKIDPF,CZZA7939-jmypYg,percentage
ZxTO5065-sNthUb,UdoO2963-nJJwYZ,percentage
cUaN8967-YglLSz,vdhC7212-rJEiLE,percentage
xtLW0722-GeUdAU,WWLQ8600-GdrHZz,percentage
WcMY5269-QRbbxb,Rads6712-YlejAO,percentage
fyIm2202-tcxsgl,GPWG9287-KzjmXP,percentage
nAQd9852-GuDhdh,oLLv9719-XMccyx,percentage
LqWw0359-GmeBrF,pHSM4418-iKpBcd,percentage
VHiI0347-DxvyOz,njHO9613-ATSRgf,percentage
IYDF0040-WFnfBK,yHXV7753-hJQFRw,percentage
KpZF6223-bQXFym,zRyD6486-FTGdGQ,percentage
gICo3157-gFJlWF,Wpbw2160-CaMMLi,percentage
rqwa9326-yMdzDv,YZrI9501-eLeflK,percentage
nDhf4104-uYEZaM,gRZD4384-icOOFE,percentage
RgRI9753-xXoeuK,ueVB0274-VWSEcD,percentage
HVzV1784-RrkcQu,hiXN9506-YjPjuA,percentage
wgNd9797-MGzzUm,vebu0031-YdKWHc,percentage
RSnl3697-AhPfGG,hQDN7536-YbxQcT,percentage
TYHW2502-VTLbmm,qnQW8376-exulHA,percentage
ipYh5670-pDjHVW,SoUT5887-UvHozs,percentage
tsav8165-ptOXQf,PvKe3914-lhlxpf,percentage
oFdp8285-dZRaJp,vzDY7429-lTvXkh,percentage
CGLQ7347-friLQN,SLXZ8113-JldYGE,percentage
TvoC7666-AyyAQJ,bUfh7802-aknubl,percentage
yzQk7943-VZGgUU,TiIv9435-VXAmEV,percentage
dCbP3412-lbPMGh,AWmW3224-OTkEUT,percentage
Cepb6752-kfvesC,DBCl4696-AaAqyz,percentage
luCy5989-FEZpzk,FtHd2379-LsDZzm,percentage
xrUU6208-oKJHew,rPFU5986-qdjcLQ,percentage
HUgT1652-MUDcVv,dEyp5932-CfKKDT,percentage
uupD1295-BjaWJA,dhms1730-MeUdLI,percentage
KlRO4222-tjVJMh,GbTf1584-PzNYmq,percentage
FWlV9781-HCUJbO,wOAd7582-zbDPTw,percentage
ChkE4470-KAXbsW,vsDB1580-gYwYwQ,percentage
qUdl4961-tjpPel,VhbO5265-FrcThj,percentage
iqyi6431-LNsBOj,slKc6109-YjNBwN,percentage
Wgto3005-mRqdRD,AEoF6317-DJeoMS,percentage
eGwg2836-wwIwTt,rEHq2251-zyWSBZ,percentage
Rptn7627-RhVUPu,oaLF1707-xDtivw,percentage
bHrz8609-wiiDLf,IWaI7005-xXVyyn,percentage
ResF5912-RlRDPU,xNas4390-kOpBqY,percentage
bFmL8910-ZIFUdW,DKLW4995-AEleKu,percentage
RAoN6193-NDuElN,fqrJ9761-RcvIdR,percentage
FliZ0377-ORxCox,BgJU3637-TQdJqs,percentage
YAuE9151-iMedeg,SgTS8713-ZdPakd,percentage
LsUQ9996-jTFGwu,qUxr6583-PAheGH,percentage
ScWs0358-JSbWMX,EEsv0171-nCWysX,percentage
hDFp5919-EMTLro,Dgpm1146-xUjbsG,percentage
WYFC5309-pWYqwC,QkOQ7762-kAEKOW,percentage
EplN9192-SgpJhz,uZxJ3399-WTqwwO,percentage
TERm3482-DmUZLZ,KzxL5488-quQHmf,percentage
qeDG2255-rmelUK,VxiC3965-OdPXtL,percentage
DxOr8891-TYzTiQ,DxDI5069-ekEhur,percentage
EgyM7653-gNBxMg,XuzT0471-VNqABL,percentage
sHFP1835-StCDiY,yytq7363-RWxSPR,percentage
Yuyv2532-YiRqFV,zliP4732-qfBImk,percentage
NvNP3417-cIfmzd,pFMy1445-kQohIg,percentage
bnNT0243-PiOWmd,YMdV6331-FoXNtw,percentage
dliO1491-OWOJvW,psTQ7019-UBSGCA,percentage
ATTD6978-vvgbsW,hfEl5739-DLRqqn,percentage
Nrio0118-kCjWyX,oswp3802-rnfQcc,percentage
ptAF8961-cfmcuD,nYdz0791-laPNss,percentage
ACwf5384-ctpzbR,oyAr2634-xNMnGZ,percentage
YfzO9271-MvTDJa,ExPZ1913-fyYmUy,percentage
wLDF8129-ZZdGrw,wzXr5961-yWsoot,percentage
fhlm1643-DwhMdl,xKDg2150-QdnlFl,percentage
HeFY2020-GNDxvn,yGgV6415-gPZdct,percentage
micN2453-VRzCVP,EXCg1423-ATjKll,percentage
pAhU0344-SuyBIQ,WlWt1395-IlXPCn,percentage
eOcQ2508-BoePFs,uMpu8265-HpSMWY,percentage
jEzw4507-vhxzzL,ssaW0406-LEwETm,percentage
fONR5716-omQxGp,pHWW1737-FYElLn,percentage
nqqk5601-gtfyRW,ITeg1123-BUnzha,percentage
CHiW0464-EQhKxY,FCVr3314-rwGxEl,percentage
hEvz2679-kkVryD,uVfv9560-KSKTDh,percentage
ckkp9789-gzopnw,jFSg2166-RqvxLb,percentage
eZvx1129-ZWGgco,TUJw7474-CPMHGb,percentage
RgSm7528-iroTJo,CcJs7937-pSCfET,percentage
aAfz6423-UUZfZU,sHyW2546-uoSOgp,percentage
wLks2094-HSMSva,aeFv1186-cAikqE,percentage
EMyK4476-LiaqYM,iIcd4371-dCZgBT,percentage
qvtv4120-PkZrqV,UTEy7157-DQGRkO,percentage
ZbAb4944-LKPoSZ,xByM4750-dkqBph,percentage
cANW0508-GXcjBP,Hqcl2622-jhhudX,percentage
ihNp3191-TwicLC,Coja1288-yYfIRP,percentage
BHgD8822-GYNJuO,eWQD4107-UGvINT,percentage
DPwK0343-FiTVfk,OPwt9953-gbJhfc,percentage
REbM9084-IPKSeL,WLuQ9893-vXNBtP,percentage
LOLE2077-IChiJR,HvKR2877-qBBKWS,percentage
LRik5373-WeYYPn,kFXv8544-skbmDA,percentage
CNWM3452-ofSUhQ,omYO5060-nTuUQm,percentage
huPn8602-iGDorc,wrAp0176-JEoSEc,percentage
qjXB9890-ItNwUD,FPNA9333-ioVknv,percentage
CfZi7005-dGEWJK,xqhL3058-HFtHbA,percentage
hqfc8274-rHuwuK,avKa4727-nRZgrB,percentage
biKj1476-HhSqnh,wBSV5015-ygLxvU,percentage
gNnn2127-VHxBKN,Yczw0791-WmflPN,percentage
FOWi3172-ywPOIm,UJgT2074-zOAkQh,percentage
nDhy1030-XwrWdA,gCJy0081-hBeNft,percentage
aCVz7957-IJRNCV,Zgdm2598-RvJdSx,percentage
iELe4861-gLBofk,Pvsj4292-Wurity,percentage
VZHz3595-OTfycF,IrKk9626-FhQfJH,percentage
wiTm0264-kqwmES,Ncyt8296-WZSPnX,percentage
Onva3976-aRjstV,kDGK5590-bovRpo,percentage
AOHy5718-DrAKdY,Rbpk1079-zWjLHf,percentage
QKnm1006-ybPwfM,JkcO2959-DlodaQ,percentage
cKSk3525-jqTLeD,GlWT6159-cICVSh,percentage
lgcR9435-fbQobh,poqy0674-zBQuIy,percentage
hLfv5930-dwLJBD,mpdu2061-eLdDZe,percentage
aquY8168-uffJAO,fliQ2831-dIEdRy,percentage
xKTh2613-qCfDyn,hQUf5255-Xctmql,percentage
azew3366-sYVXqo,yZTm6081-rrshAX,percentage
lIls2668-MoYPPH,BEbT3728-FxpbVM,percentage
ZDlP6574-WeizTf,lieM2227-EEaqLZ,percentage
DtyV3859-gpNqMh,qhJv2377-XvmdjV,percentage
XzgD8331-wOGdBD,dYSW8649-ZjbveS,percentage
unLm5566-YHdOPp,xMKU5994-Setqpt,percentage
CWmn7110-nAQHmY,pzsQ5947-xrzzJG,percentage
fAAT3573-NeJwbs,Uvbq0209-JwsJPk,percentage
uIZG2491-dmPIwz,QfMm7095-gkoNpx,percentage
HKik7872-HfnUpq,WJFY1440-yfTezj,percentage
iHto2041-UfMSEz,lhcs9302-lNSSJf,percentage
nzub1142-bqumgd,Zqeo7147-EIHQbk,percentage
ierU8775-QUBQRJ,QZko5632-TNIGcT,percentage
JLJV5381-hrCqTP,XOjM8763-VGwEsX,percentage
WVmD0865-PhIIJk,GuEA1724-ihcPUq,percentage
Iqqx9886-ayihBz,jjYf4321-oyQVFD,percentage
Tide7312-HbLtVy,yPtE7071-uvuBBD,percentage
WWmj1227-XhDAHF,vwvf5631-BntbED,percentage
jluo0107-FyLoju,KhxX1995-AirOen,percentage
SPvH9707-qDZaUx,rQOC5297-iMUMZo,percentage
YiGk4027-PqsZdh,Vrjr6781-IBedFY,percentage
bhqn5093-clqfxt,ljkm9516-mGvaLT,percentage
xPqZ3338-aQZlrH,KOgH0756-aFHLEh,percentage
hhuO6909-STFYGE,uKwJ6175-nlxFqU,percentage
VaWE2960-MLAeFx,NlPN4712-iQODNr,percentage
AHqF6337-cnMDlh,IYLJ7797-mWMmvJ,percentage
uTVw7784-kVnKeV,zfTZ7262-LFxmJn,percentage
yWSj2491-dSxCPc,tlva2756-UxaoPd,percentage
PzEo9435-kFLeIs,JHYv4977-yolnLP,percentage
oxaV9583-HBQmMu,Wtmk9739-AoHkpt,percentage
BXQb2422-ehuGjD,DheU8727-kutnpb,percentage
Tmqy2018-McYpQj,pwgo9640-kcqzff,percentage
xXCo5589-qYWIFo,Crea7486-XYNLZz,percentage
fRdX9510-DxsGZo,YuFp7169-OOrkxM,percentage
QuDK0405-SsvAXA,Fznp4520-PAfWPh,percentage
lFRG8271-xOYqbK,gFHB4573-ekhyXu,percentage
RDYD0796-DjYEvf,qeuM3209-iiJiWW,percentage
emHp7054-GXCPqS,JlNS6374-UacbjG,percentage
aCxV8606-YzkxSi,pxmB3854-imFFYB,percentage
iwNE6920-tlXRkN,VsZn2179-RYoHUs,percentage
Rwwb1886-wHJiWC,lRWN1424-twYVxI,percentage
SCNm8906-wzWesd,pimB1883-OFBmhM,percentage
CBuP9142-FRSWhE,GiCp2251-wdeuRG,percentage
fQUj8828-znQxxY,kWHK2164-XwiwdV,percentage
VcYM4013-Mpfilv,cFgE4142-TYxLSG,percentage
YbAZ4847-yBgAVp,MGFY5829-gmRcXA,percentage
cGOi9975-VjUQWg,ZiVc9241-RHpigD,percentage
iMqf8827-eXDKAb,hEKM0298-mQDtEy,percentage
QWXA8376-KKLTWM,pvAy1129-mgVvta,percentage
GEJH7975-YihVAG,anEg9795-vGwbsE,percentage
xzDY0016-POUKEL,DsSR4935-PqpFaS,percentage
UKXz5543-hsbudM,utrv4122-XHWOYV,percentage
sMmZ2115-FKXRhg,Jcqb9052-ZIvuon,percentage
zrMc3062-BPskTK,HOFv0057-ryyeuj,percentage
USZp5533-mZzmer,juxk8170-dEMBZq,percentage
orAI1421-LmZgAq,Ejtn9911-KjuiOr,percentage
